"ID"	"State"
"RNA_Lue_17_Rez_1"	"IS04"
"Control"	"IS05"
"RNA_Control_Cal33"	"IS05"
"RNA_J_05_U_T_PT"	"IS05"
"RNA_LMU_KKG_04_PT"	"IS05"
"RNA_LMU_KKG_06_Rez"	"IS05"
"RNA_LMU_KKG_13_Rez"	"IS05"
"RNA_LMU_KKG_17_Rez"	"IS05"
"RNA_LMU_KKG_20_Rez"	"IS05"
"RNA_LMU_KKG_21_Rez"	"IS05"
"RNA_LMU_KKG_ADJ_01"	"IS05"
"RNA_LMU_KKG_ADJ_07"	"IS05"
"RNA_LMU_KKG_ADJ_13"	"IS05"
"RNA_LMU_KKG_ADJ_14"	"IS05"
"RNA_LMU_KKG_ADJ_18"	"IS05"
"RNA_LMU_KKG_ADJ_23"	"IS05"
"RNA_LMU_KKG_ADJ_25"	"IS05"
"RNA_LMU_KKG_ADJ_27"	"IS05"
"RNA_LMU_KKG_ADJ_31"	"IS05"
"RNA_LMU_KKG_ADJ_34"	"IS05"
"RNA_LMU_KKG_ADJ_40"	"IS05"
"RNA_LMU_KKG_ADJ_44"	"IS05"
"RNA_LMU_KKG_ADJ_46"	"IS05"
"RNA_LMU_KKG_ADJ_52"	"IS05"
"RNA_LMU_KKG_ADJ_68"	"IS05"
"RNA_LMU_KKG_ADJ_77"	"IS05"
"RNA_Lue_08_Rez_1"	"IS05"
"RNA_Lue_09_Rez_1"	"IS05"
"RNA_Lue_12_PT"	"IS05"
"RNA_J_06_U_T_PT"	"IS06"
"RNA_J_13_U_T_PT"	"IS06"
"RNA_J_37_M_T_PT"	"IS06"
"RNA_LMU_KKG_01_Rez"	"IS06"
"RNA_LMU_KKG_02_PT"	"IS06"
"RNA_LMU_KKG_02_Rez"	"IS06"
"RNA_LMU_KKG_03_PT"	"IS06"
"RNA_LMU_KKG_03_Rez"	"IS06"
"RNA_LMU_KKG_04_Rez"	"IS06"
"RNA_LMU_KKG_05_Rez"	"IS06"
"RNA_LMU_KKG_07_PT"	"IS06"
"RNA_LMU_KKG_07_Rez"	"IS06"
"RNA_LMU_KKG_08_PT"	"IS06"
"RNA_LMU_KKG_09_PT"	"IS06"
"RNA_LMU_KKG_11_PT"	"IS06"
"RNA_LMU_KKG_12_Rez"	"IS06"
"RNA_LMU_KKG_14_PT"	"IS06"
"RNA_LMU_KKG_15_PT"	"IS06"
"RNA_LMU_KKG_17_PT"	"IS06"
"RNA_LMU_KKG_18_Rez"	"IS06"
"RNA_LMU_KKG_20_PT"	"IS06"
"RNA_LMU_KKG_21_PT"	"IS06"
"RNA_LMU_KKG_ADJ_06"	"IS06"
"RNA_LMU_KKG_ADJ_08"	"IS06"
"RNA_LMU_KKG_ADJ_11"	"IS06"
"RNA_LMU_KKG_ADJ_12"	"IS06"
"RNA_LMU_KKG_ADJ_16"	"IS06"
"RNA_LMU_KKG_ADJ_29"	"IS06"
"RNA_LMU_KKG_ADJ_30"	"IS06"
"RNA_LMU_KKG_ADJ_33"	"IS06"
"RNA_LMU_KKG_ADJ_36"	"IS06"
"RNA_LMU_KKG_ADJ_37"	"IS06"
"RNA_LMU_KKG_ADJ_42"	"IS06"
"RNA_LMU_KKG_ADJ_45"	"IS06"
"RNA_LMU_KKG_ADJ_48"	"IS06"
"RNA_LMU_KKG_ADJ_53"	"IS06"
"RNA_LMU_KKG_ADJ_57"	"IS06"
"RNA_LMU_KKG_ADJ_58"	"IS06"
"RNA_LMU_KKG_ADJ_59"	"IS06"
"RNA_LMU_KKG_ADJ_60"	"IS06"
"RNA_LMU_KKG_ADJ_62"	"IS06"
"RNA_LMU_KKG_ADJ_64"	"IS06"
"RNA_LMU_KKG_ADJ_65"	"IS06"
"RNA_LMU_KKG_ADJ_66"	"IS06"
"RNA_LMU_KKG_ADJ_67"	"IS06"
"RNA_Lue_01_PT"	"IS06"
"RNA_Lue_01_Rez_2"	"IS06"
"RNA_Lue_03_PT"	"IS06"
"RNA_Lue_03_Rez_1"	"IS06"
"RNA_Lue_09_PT"	"IS06"
"RNA_Lue_10_Rez_2"	"IS06"
"RNA_Lue_11_Rez_1"	"IS06"
"RNA_Lue_13_PT"	"IS06"
"RNA_Lue_13_Rez_1"	"IS06"
"RNA_Lue_14_PT"	"IS06"
"RNA_Lue_15_PT"	"IS06"
"RNA_Lue_15_Rez_1"	"IS06"
"RNA_Lue_16_Rez_1"	"IS06"
"RNA_J_19_U_T_PT"	"IS07"
"RNA_LMU_KKG_16_PT"	"IS07"
"RNA_LMU_KKG_ADJ_32"	"IS07"
"RNA_Lue_10_Rez_1"	"IS07"
"RNA_J_32_M_T_PT"	"IS08"
"RNA_J_33_M_T_PT"	"IS08"
"RNA_LMU_KKG_01_PT"	"IS08"
"RNA_LMU_KKG_05_PT"	"IS08"
"RNA_LMU_KKG_13_PT"	"IS08"
"RNA_LMU_KKG_15_Rez"	"IS08"
"RNA_LMU_KKG_ADJ_03"	"IS08"
"RNA_LMU_KKG_ADJ_04"	"IS08"
"RNA_LMU_KKG_ADJ_10"	"IS08"
"RNA_LMU_KKG_ADJ_28"	"IS08"
"RNA_LMU_KKG_ADJ_35"	"IS08"
"RNA_LMU_KKG_ADJ_41"	"IS08"
"RNA_LMU_KKG_ADJ_51"	"IS08"
"RNA_LMU_KKG_ADJ_63"	"IS08"
"RNA_LMU_KKG_ADJ_75"	"IS08"
"RNA_LMU_KKG_ADJ_76"	"IS08"
"RNA_Lue_04_PT"	"IS08"
"RNA_Lue_07_Rez_1"	"IS08"
"RNA_Lue_08_PT"	"IS08"
"RNA_Lue_11_PT"	"IS08"
"RNA_Lue_12_Rez_1"	"IS08"
"RNA_LMU_KKG_06_PT"	"IS09"
"RNA_LMU_KKG_ADJ_02"	"IS09"
"RNA_LMU_KKG_ADJ_17"	"IS09"
"RNA_LMU_KKG_ADJ_43"	"IS09"
"RNA_LMU_KKG_ADJ_73"	"IS09"
