"Control"	"RNA_Control_Cal33"	"RNA_J_03_U_T_PT"	"RNA_J_05_U_T_PT"	"RNA_J_06_U_T_PT"	"RNA_J_08_U_T_PT"	"RNA_J_10_U_T_PT"	"RNA_J_13_U_T_PT"	"RNA_J_19_U_T_PT"	"RNA_J_22_U_T_PT"	"RNA_J_31_M_T_PT"	"RNA_J_32_M_T_PT"	"RNA_J_33_M_T_PT"	"RNA_J_35_M_T_PT"	"RNA_J_36_M_T_PT"	"RNA_J_37_M_T_PT"	"RNA_J_38_M_T_PT"	"RNA_LMU_KKG_01_PT"	"RNA_LMU_KKG_01_Rez"	"RNA_LMU_KKG_02_PT"	"RNA_LMU_KKG_02_Rez"	"RNA_LMU_KKG_03_PT"	"RNA_LMU_KKG_03_Rez"	"RNA_LMU_KKG_04_PT"	"RNA_LMU_KKG_04_Rez"	"RNA_LMU_KKG_05_PT"	"RNA_LMU_KKG_05_Rez"	"RNA_LMU_KKG_06_PT"	"RNA_LMU_KKG_06_Rez"	"RNA_LMU_KKG_07_PT"	"RNA_LMU_KKG_07_Rez"	"RNA_LMU_KKG_08_PT"	"RNA_LMU_KKG_08_Rez"	"RNA_LMU_KKG_09_PT"	"RNA_LMU_KKG_09_Rez"	"RNA_LMU_KKG_10_PT"	"RNA_LMU_KKG_10_Rez"	"RNA_LMU_KKG_11_PT"	"RNA_LMU_KKG_11_Rez"	"RNA_LMU_KKG_12_PT"	"RNA_LMU_KKG_12_Rez"	"RNA_LMU_KKG_13_PT"	"RNA_LMU_KKG_13_Rez"	"RNA_LMU_KKG_14_PT"	"RNA_LMU_KKG_14_Rez"	"RNA_LMU_KKG_15_PT"	"RNA_LMU_KKG_15_Rez"	"RNA_LMU_KKG_16_PT"	"RNA_LMU_KKG_16_Rez"	"RNA_LMU_KKG_17_PT"	"RNA_LMU_KKG_17_Rez"	"RNA_LMU_KKG_18_Rez"	"RNA_LMU_KKG_20_PT"	"RNA_LMU_KKG_20_Rez"	"RNA_LMU_KKG_21_PT"	"RNA_LMU_KKG_21_Rez"	"RNA_LMU_KKG_ADJ_01"	"RNA_LMU_KKG_ADJ_02"	"RNA_LMU_KKG_ADJ_03"	"RNA_LMU_KKG_ADJ_04"	"RNA_LMU_KKG_ADJ_05"	"RNA_LMU_KKG_ADJ_06"	"RNA_LMU_KKG_ADJ_07"	"RNA_LMU_KKG_ADJ_08"	"RNA_LMU_KKG_ADJ_09"	"RNA_LMU_KKG_ADJ_10"	"RNA_LMU_KKG_ADJ_11"	"RNA_LMU_KKG_ADJ_12"	"RNA_LMU_KKG_ADJ_13"	"RNA_LMU_KKG_ADJ_14"	"RNA_LMU_KKG_ADJ_15"	"RNA_LMU_KKG_ADJ_16"	"RNA_LMU_KKG_ADJ_17"	"RNA_LMU_KKG_ADJ_18"	"RNA_LMU_KKG_ADJ_19"	"RNA_LMU_KKG_ADJ_20"	"RNA_LMU_KKG_ADJ_21"	"RNA_LMU_KKG_ADJ_22"	"RNA_LMU_KKG_ADJ_23"	"RNA_LMU_KKG_ADJ_24"	"RNA_LMU_KKG_ADJ_25"	"RNA_LMU_KKG_ADJ_26"	"RNA_LMU_KKG_ADJ_27"	"RNA_LMU_KKG_ADJ_28"	"RNA_LMU_KKG_ADJ_29"	"RNA_LMU_KKG_ADJ_30"	"RNA_LMU_KKG_ADJ_31"	"RNA_LMU_KKG_ADJ_32"	"RNA_LMU_KKG_ADJ_33"	"RNA_LMU_KKG_ADJ_34"	"RNA_LMU_KKG_ADJ_35"	"RNA_LMU_KKG_ADJ_36"	"RNA_LMU_KKG_ADJ_37"	"RNA_LMU_KKG_ADJ_38"	"RNA_LMU_KKG_ADJ_39"	"RNA_LMU_KKG_ADJ_40"	"RNA_LMU_KKG_ADJ_41"	"RNA_LMU_KKG_ADJ_42"	"RNA_LMU_KKG_ADJ_43"	"RNA_LMU_KKG_ADJ_44"	"RNA_LMU_KKG_ADJ_45"	"RNA_LMU_KKG_ADJ_46"	"RNA_LMU_KKG_ADJ_47"	"RNA_LMU_KKG_ADJ_48"	"RNA_LMU_KKG_ADJ_49"	"RNA_LMU_KKG_ADJ_50"	"RNA_LMU_KKG_ADJ_51"	"RNA_LMU_KKG_ADJ_52"	"RNA_LMU_KKG_ADJ_53"	"RNA_LMU_KKG_ADJ_54"	"RNA_LMU_KKG_ADJ_55"	"RNA_LMU_KKG_ADJ_56"	"RNA_LMU_KKG_ADJ_57"	"RNA_LMU_KKG_ADJ_58"	"RNA_LMU_KKG_ADJ_59"	"RNA_LMU_KKG_ADJ_60"	"RNA_LMU_KKG_ADJ_61"	"RNA_LMU_KKG_ADJ_62"	"RNA_LMU_KKG_ADJ_63"	"RNA_LMU_KKG_ADJ_64"	"RNA_LMU_KKG_ADJ_65"	"RNA_LMU_KKG_ADJ_66"	"RNA_LMU_KKG_ADJ_67"	"RNA_LMU_KKG_ADJ_68"	"RNA_LMU_KKG_ADJ_69"	"RNA_LMU_KKG_ADJ_70"	"RNA_LMU_KKG_ADJ_72"	"RNA_LMU_KKG_ADJ_73"	"RNA_LMU_KKG_ADJ_74"	"RNA_LMU_KKG_ADJ_75"	"RNA_LMU_KKG_ADJ_76"	"RNA_LMU_KKG_ADJ_77"	"RNA_Lue_01_PT"	"RNA_Lue_01_Rez_2"	"RNA_Lue_02_Rez_1"	"RNA_Lue_02_Rez_2"	"RNA_Lue_03_PT"	"RNA_Lue_03_Rez_1"	"RNA_Lue_04_PT"	"RNA_Lue_04_Rez_1"	"RNA_Lue_05_Rez_1"	"RNA_Lue_05_Rez_2"	"RNA_Lue_06_PT"	"RNA_Lue_06_Rez_1"	"RNA_Lue_07_PT"	"RNA_Lue_07_Rez_1"	"RNA_Lue_08_PT"	"RNA_Lue_08_Rez_1"	"RNA_Lue_09_PT"	"RNA_Lue_09_Rez_1"	"RNA_Lue_10_Rez_1"	"RNA_Lue_10_Rez_2"	"RNA_Lue_11_PT"	"RNA_Lue_11_Rez_1"	"RNA_Lue_12_PT"	"RNA_Lue_12_Rez_1"	"RNA_Lue_13_PT"	"RNA_Lue_13_Rez_1"	"RNA_Lue_14_PT"	"RNA_Lue_14_Rez_1"	"RNA_Lue_15_PT"	"RNA_Lue_15_Rez_1"	"RNA_Lue_16_PT"	"RNA_Lue_16_Rez_1"	"RNA_Lue_17_PT"	"RNA_Lue_17_Rez_1"
"KIR3DX1"	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	1.81712440143237	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	0.332062759293356	-0.0527841849610389	1.43430478900706	-0.516117706999979	-0.165666325311365	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	1.68312906704114	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	1.78882433868793	-0.516117706999979	0.0439390226768151	0.122249450609175	-0.516117706999979	1.58462910392924	-0.516117706999979	4.12255249708102	1.94053820260483	0.113555528424178	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.0251979832737302	-0.516117706999979	0.372370078538854	-0.516117706999979	1.7685848997541	1.04879576038145	1.90025244286309	3.11352161552343	-0.516117706999979	-0.516117706999979	-0.516117706999979	0.445675357332271	-0.0664619765776631	-0.516117706999979	-0.516117706999979	0.0792583351420378	-0.516117706999979	0.72145843530697	-0.516117706999979	0.134071272948549	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.159403787870333	0.0831282863068899	-0.516117706999979	-0.516117706999979	1.29857617258695	-0.516117706999979	-0.516117706999979	-0.516117706999979	2.58255619325315	-0.516117706999979	-0.516117706999979	-0.516117706999979	0.226249238245939	-0.516117706999979	-0.516117706999979	4.73323965185973	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	0.823467135455149	-0.516117706999979	0.00715603414806505	-0.516117706999979	-0.516117706999979	-0.516117706999979	2.05180838602547	-0.516117706999979	-0.516117706999979	0.60803395866569	-0.516117706999979	-0.516117706999979	0.425291732064078	0.212696466193483	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	2.0057245064565	-0.516117706999979	0.425666264542087	1.98237274774245	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	3.7113585372564	-0.516117706999979	0.744117745211159	-0.516117706999979	0.201477981459502	-0.516117706999979	1.29422987050119	-0.516117706999979	0.020864901681596	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	0.494345757833421	-0.516117706999979	0.358158324438502	-0.516117706999979	4.14035989404937	0.699944112657895	1.14024796281466	0.466970043424403	-0.516117706999979	-0.516117706999979	-0.0208865594889743	-0.516117706999979	0.348552183608503	-0.516117706999979	-0.516117706999979	-0.516117706999979	0.444416939458432	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	-0.516117706999979	0.384506064734028	-0.516117706999979	-0.516117706999979	1.29705184322817
"TTLL8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OR2T5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CDY2A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GIP"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTOL1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SLC2A7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AC011155.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PQBP1"	2.675746096421	2.4935898133024	-0.297832134232283	-0.425537710654357	-0.68366783135018	1.37010991989232	1.04202921446791	-0.344349317902248	0.0297096625668031	1.12962689286004	0.702522434408403	-0.130952441583513	0.943897102355201	0.191202989710229	1.58967724347894	0.965983097001642	0.742805942647419	0.539445249210998	-1.05093037369411	-0.619110982806532	-1.10978627316581	-0.579522310380393	-1.29238413688587	-0.738057774734017	-1.36103410559552	-0.106793368295746	-0.0219460749438516	-0.658483240864469	-0.67283029599301	-1.46627228952414	-0.323820217509121	-1.35744000083512	1.17281659178764	-1.78174546376212	0.839640558378053	0.708711000172857	1.36139191530927	-0.305196619356547	1.88891964119471	0.478715399008532	-1.78174546376212	0.191402056715567	0.655438255863924	-0.859805240327218	0.428208719118744	-0.807259092191937	1.16649949063282	0.312256214260192	1.27081607117062	-0.0897156922647686	0.649422080796403	-0.366542159174294	-1.53203115213448	-0.212114771271577	-1.16766049131158	0.345870025089266	-0.756468780715317	1.54385242396011	-0.775236253973671	1.58750990068434	1.15416922260493	-1.54162959038876	-0.700186184388283	-1.15370288665563	-0.191813269426988	0.885928918465248	-1.78174546376212	-1.78174546376212	-0.683246635947585	0.581618075574331	-0.0249415481509402	-1.78174546376212	1.57973674196188	-1.50556869917395	0.797313663629224	0.422365253267597	0.736339786412057	0.656830855500854	-0.556432187963198	0.104331512347915	0.133222348277329	1.47559216087876	-0.222289586059949	0.21397805712064	-1.56588728508099	-0.952133459371274	-1.38750739469079	0.763412784698273	-1.44260508834071	0.0365975842452779	0.351365257670918	-1.59058418352051	-1.5429786491481	0.650164329726375	1.27993748407586	0.775860457436794	0.419172706752034	-1.28810319146107	1.0556519076177	-0.625830647400174	-0.65669704131807	1.86054537225541	0.273882751165617	-1.78174546376212	1.50763302700205	0.841470989426277	-0.77070116307922	-0.242377962262778	-0.881086520086126	-0.510213113802867	0.285078897778802	0.0804325692873167	-0.372559670127159	-1.65867500429881	0.085642579755669	-1.16562224480111	1.26666881164264	-1.63056860564348	0.514856170912778	-0.710133520209176	-0.808078525033186	-0.188259930185029	-1.2724043988449	-1.17603199885634	0.257211725747921	0.763161162640515	0.105375225444707	1.02562110285663	0.309643905456869	-0.581018253161018	0.752077302656444	-0.725276248401229	-0.404642274841183	-0.105011370198663	1.02149064638639	0.772451214220667	-1.12897862159952	-0.536279802803301	-0.228111490908525	0.37512589624793	0.956288674904349	0.918594374936013	-0.765551007740302	0.1438927490486	1.32420264457663	1.7601171385003	1.22893551962316	-0.0772540608119109	-1.20029210696533	0.62225947961075	0.591130246837767	0.540608969508987	0.259305569771418	-1.17604618492045	-0.588487135747042	1.30532900857445	-0.607262512688226	-0.654752438897313	-0.552568410781422	1.10333031512473	-0.380167485593484	-0.152318274173282	0.873448828854009	0.616162418233767	1.82469755618312	0.428043826290764
"OR52I1"	-0.0728606872521907	-0.189220299272629	-0.647503351322616	1.13445924004281	-0.647503351322616	0.646063805829704	0.492818865998379	-0.647503351322616	-0.647503351322616	0.379457453670708	0.33489060863354	-0.647503351322616	3.50623401008914	-0.647503351322616	2.44204959700775	-0.647503351322616	-0.131751312618689	0.108665349856767	-0.647503351322616	-0.647503351322616	0.0649043287568091	-0.647503351322616	0.338904219894884	-0.647503351322616	-0.647503351322616	-0.647503351322616	-0.647503351322616	-0.647503351322616	-0.647503351322616	-0.647503351322616	-0.647503351322616	-0.647503351322616	0.233032020656939	-0.647503351322616	1.30067349434156	-0.647503351322616	-0.647503351322616	-0.647503351322616	2.95838702424792	1.42644710550438	-0.647503351322616	0.888660551731733	0.507781521098728	-0.647503351322616	0.516699915059951	-0.647503351322616	0.0513014785182313	0.933969342190166	-0.647503351322616	-0.647503351322616	-0.647503351322616	-0.647503351322616	-0.647503351322616	-0.647503351322616	-0.111469436881678	-0.647503351322616	-0.647503351322616	-0.647503351322616	0.468226974448038	0.673672478666573	1.85746936144964	-0.647503351322616	0.165926212073153	-0.647503351322616	-0.647503351322616	-0.00408707390440089	-0.647503351322616	-0.647503351322616	0.210379009748195	-0.647503351322616	-0.647503351322616	-0.647503351322616	-0.647503351322616	-0.647503351322616	0.453965634377178	2.12811221096601	-0.647503351322616	-0.647503351322616	-0.120627947297926	2.25808605631569	0.226061221876229	0.361103079909317	0.247421193087333	6.04531693713527	-0.647503351322616	-0.647503351322616	-0.647503351322616	-0.647503351322616	-0.647503351322616	0.150628018794619	2.81593096382879	-0.647503351322616	0.364097512974354	0.877638855093283	1.26772051506341	-0.647503351322616	-0.647503351322616	-0.647503351322616	0.194600580118049	-0.647503351322616	-0.147762590347999	2.10276285998996	-0.647503351322616	-0.647503351322616	-0.647503351322616	1.24627219510117	-0.647503351322616	-0.647503351322616	-0.647503351322616	0.852001865673138	-0.647503351322616	0.374861866349496	-0.647503351322616	-0.647503351322616	-0.647503351322616	-0.647503351322616	0.177939602836226	-0.647503351322616	-0.647503351322616	-0.647503351322616	-0.216008534651748	-0.647503351322616	-0.647503351322616	0.321032711940233	0.926561523665239	-0.647503351322616	0.253071028789006	0.358288390632022	-0.647503351322616	0.137208426074886	0.233079618878518	0.372915519868667	0.128217029406086	-0.647503351322616	0.481317048059051	-0.647503351322616	-0.647503351322616	-0.647503351322616	0.52713357052437	-0.647503351322616	1.87051334124883	1.61324788289662	0.001831740403314	0.661250766403564	1.94603668340618	-0.647503351322616	2.40837471187248	-0.647503351322616	-0.647503351322616	0.594681946163171	-0.647503351322616	-0.647503351322616	0.85910646695803	-0.647503351322616	-0.647503351322616	-0.0267074470746866	-0.647503351322616	-0.647503351322616	0.527287389492265	-0.647503351322616	-0.0285623946758062	-0.647503351322616	0.685809900530864	-0.647503351322616	1.6892587959077	0.237546413532103
"HIST1H2BA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAX9"	1.4698785052337	1.54583630417284	1.74118224425809	-0.617080372226403	-0.539520893694575	2.63143465231946	1.69435077122818	-0.925932276426008	0.507740687043671	-0.638868457100627	1.60793590644273	0.245715509372721	1.10310417552722	0.331178582936528	1.05307780504943	-0.726271223598531	-0.19659990657934	0.209752120162256	-0.800082472133484	-0.406142428171519	-1.3370167813385	-0.0277674116877616	-0.267484338893269	-0.475122958465774	-1.27850463475752	0.304074568562791	0.668350119002847	0.314542394723797	-1.07443223364849	-1.14880417556523	-0.741432605559084	-1.29444518345944	0.0452254974992093	-0.844979154651727	-0.361713768494109	1.05563960855827	0.533493926289789	-1.03735799635161	0.448808633152095	0.30511152050691	-1.40666840135757	-0.683415594231844	1.20583087204942	-0.480734137179558	-0.200796281777997	-0.738553783298241	1.23106447190906	-0.225325121568271	0.69221514200214	-0.777698306211837	-0.0809940591180492	-0.207502005314424	-1.36071721273722	-0.83493631262717	-1.15391462473576	-0.358753093558387	-0.755484660738021	0.816454748244394	0.48896246389568	1.47129271001934	1.44678595308207	-1.37719319168872	-0.968952823028623	-0.453094174081452	0.917196127642662	1.62379852535997	-0.91251033558428	-0.902316533648092	-0.674863953116127	-0.856608168431333	0.120824350970501	-1.29477938268512	2.99648987382413	-1.31269641620456	1.95115599338402	1.05559668484657	1.15817010137192	-0.703576699524507	0.730208374564715	0.0158704517360387	1.13633484397843	1.25805584409493	0.702410066577285	1.14285631818263	-1.13116962425821	-1.09768821503229	-0.536804993086794	-0.0501531496402125	-1.29134899000887	0.339519385860542	1.24146632514195	-1.25606619457553	-1.35615355304024	1.1577482906049	1.99933574434734	2.00737925696679	-0.957445169393388	-1.16742072330335	0.860356898121229	-0.112509779436588	-0.903786755177731	1.01938593787912	0.983239182006763	-1.29961273619043	0.602429354441845	1.94922378612461	0.65852045130785	-0.645682304739414	-0.43552126662057	1.24699368192629	0.432125168278712	0.192981929153931	-0.933278001532951	-1.3628240537331	-1.14002408532796	-0.492889615968599	2.49057718410845	-0.919613468941531	-0.365293462699432	-0.869228563710847	-0.798716653857178	-0.193928943700681	-0.893293691689474	0.346332248891787	-0.0231720909561034	0.619408006278896	0.959864135665727	-0.0133385331431141	2.28273734105622	-0.259796841258072	1.55514440085684	-1.29598589586879	-0.0451519758192203	-0.193341144175673	0.165636968057942	0.0293305507804461	-1.11862169836449	-0.051822141572353	-0.748284651464551	-0.800836144622188	0.37047332471061	-0.463594757534621	-1.08516301003258	-0.100692010738802	-0.66116859246034	-0.504934385913056	0.214796035307889	-0.969119317173481	-1.16818515138348	1.05365936514372	-0.235564883447662	-0.701038861286697	0.652044141206461	-1.20075039411209	-0.488325361896182	0.699232288764485	-1.16277978084223	-0.917084557479835	-0.520939392003962	0.886351480139893	-0.00975640889757152	-0.105242789870294	-0.143800268158777	-0.532999842428017	1.37365017975146	0.825638931158609
"KLK12"	-0.800346813219302	-0.800346813219302	1.89041303935476	1.04699277081896	-0.800346813219302	-0.130961997830997	-0.169517525173809	0.48893742073026	0.817577978974036	1.44060242491389	2.96278135506265	0.620016651629636	0.952549467395345	0.978608755269026	0.231316402839762	1.8245186756454	-0.386128236453165	0.0284119118477436	-0.712583479778044	0.267127671450908	-0.800346813219302	0.424247789504852	-0.800346813219302	-0.0211460653777244	-0.800346813219302	1.70684605402701	0.644514398931015	-0.800346813219302	-0.800346813219302	0.293976291054327	-0.800346813219302	-0.800346813219302	-0.67232498464922	-0.800346813219302	-0.800346813219302	0.0640921657126848	0.508557555252557	-0.800346813219302	-0.800346813219302	2.59739692949201	-0.800346813219302	-0.232317866682378	2.45101857943319	-0.800346813219302	-0.538716281872634	-0.800346813219302	-0.800346813219302	0.463685896673629	-0.800346813219302	-0.800346813219302	-0.800346813219302	-0.158821944057831	-0.800346813219302	-0.800346813219302	-0.358157615792784	0.675415181801205	-0.800346813219302	0.0302246561688179	0.144965411466801	1.92405156266938	1.7086941163106	-0.800346813219302	-0.693652961856218	-0.59219997646947	-0.624032768333397	-0.800346813219302	-0.800346813219302	-0.800346813219302	-0.800346813219302	-0.235137780484022	0.362879514816939	-0.0174276792634487	-0.550323563423688	-0.800346813219302	-0.0140008484798623	-0.800346813219302	-0.33022600289184	-0.571615296587518	-0.626578647012044	-0.526400936652358	-0.800346813219302	-0.315085090823258	0.940244785532975	-0.366866591880936	-0.800346813219302	-0.724495958274201	-0.394259837848662	-0.591253703636221	-0.464142305567377	-0.329603523106638	1.34512144221462	-0.644207819403757	-0.800346813219302	-0.618818087839862	1.0558955316726	2.69888980328059	0.442720184499597	-0.519207710929148	-0.41536269919249	-0.800346813219302	0.114339612782672	2.15371152179794	0.496942032532828	-0.800346813219302	-0.800346813219302	0.133956192292048	1.90788144338986	-0.800346813219302	-0.62969246398108	0.436688315733079	-0.800346813219302	-0.800346813219302	-0.800346813219302	-0.398887605882195	1.02043776936301	-0.800346813219302	2.08761837381682	-0.800346813219302	0.234754391710816	-0.800346813219302	-0.692654964835824	-0.25566620927379	-0.706029697415652	-0.800346813219302	-0.800346813219302	1.63486757850063	1.34574231838875	0.294240164368366	0.673066264248163	2.16549493073217	1.56557753310866	-0.800346813219302	-0.800346813219302	-0.800346813219302	-0.800346813219302	-0.800346813219302	0.371517328566724	1.17333102138146	-0.800346813219302	-0.617023084950148	-0.800346813219302	2.05845614241293	-0.800346813219302	-0.633184757298956	1.05132676882912	0.36286695067254	-0.69519057567677	-0.800346813219302	-0.800346813219302	-0.800346813219302	1.43830428203314	1.44454414583181	0.239825481512969	-0.800346813219302	-0.800346813219302	1.7687387582841	-0.0973012180909758	-0.606136652043878	0.75855040278665	2.87252540627558	1.75161768286048	2.2908808916904	0.259005372596178	-0.800346813219302	-0.642070393282152	-0.599879251433124
